index,age,gender,income,edu,city,smartphone,sns,movieNm,theaterNm,newspaper
10166,16,1,1,4,1,1,1,8,0,1
711,81,2,3,2,1,0,2,0,0,2
3694,31,1,1,4,1,1,1,4,0,1
9024,47,2,12,5,1,1,2,1,0,1
8199,73,2,3,3,1,1,2,0,0,2
7477,74,1,4,2,1,0,2,0,0,2
8215,24,1,1,5,1,1,1,0,0,2
3693,56,2,4,3,1,1,2,0,0,2
5522,64,1,3,4,2,1,2,0,0,2
6514,14,2,1,3,1,1,1,0,0,1
349,74,2,1,4,1,1,2,0,0,1
516,28,1,1,5,1,1,1,0,0,2
7886,12,2,1,2,2,1,1,5,0,2
8420,18,1,1,4,1,1,1,6,0,2
2314,47,1,8,5,1,1,1,1,0,1
979,24,1,1,5,1,1,1,6,0,2
423,27,1,7,5,1,1,1,6,2,1
2817,85,2,1,2,1,1,2,0,0,2
7461,80,2,1,2,1, ,2,0,0,2
9336,43,1,12,5,1,1,1,3,0,1
6173,33,1,5,5,1,1,1,10,1,1
9070,27,1,1,5,1,1,2,6,0,2
10552,48,2,7,4,1,1,2,0,0,1
5010,55,2,6,4,1,1,2,15,0,2
4595,67,1,6,4,1,1,2,0,0,2
5064,43,2,6,5,1,1,2,0,0,2
8777,10,1,1,2,1,1,2,2,0,2
1384,30,2,4,4,1,1,1,2,0,2
3425,46,1,6,4,1,1,2,0,0,1
5570,64,2,2,2,2, ,2,0,0,2
5896,52,2,4,4,1,1,2,0,0,1
2692,58,2,1,4,1,1,1,0,0,1
3293,64,2,1,2,1,1,2,0,0,2
40,65,1,4,4,1,1,2,1,0,2
6642,57,2,1,4,2,1,2,0,2,2
7147,32,2,7,5,1,1,1,4,0,1
3108,19,1,1,5,1,1,1,7,0,1
5462,46,2,1,5,1,1,2,5,0,1
10086,23,2,6,5,1,1,1,6,2,1
8883,57,1,7,4,1,1,2,1,0,2
5582,73,1,3,2,2,1,2,0,0,2
3714,15,2,1,3,1,1,2,0,0,2
6474,47,2,1,4,1,1,2,0,0,1
1205,46,2,5,5,1,1,1,3,0,1
1734,24,1,1,5,1,1,1,8,0,1
9397,20,2,1,5,1,1,1,5,0,1
1839,53,1,7,5,1,1,2,0,0,1
7595,26,1,6,5,1,1,1,3,0,1
9786,26,2,5,5,1,1,1,5,2,1
7945,50,1,13,5,1,1,1,3,3,1
10348,35,2,5,5,1,1,1,3,2,1
1024,35,2,5,5,1,1,1,2,0,2
2177,66,2,2,2,1,0,2,0,0,2
3087,25,2,1,5,1,1,1,10,0,2
3926,13,1,1,3,1,1,2,0,0,1
4865,39,2,1,4,1,1,1,0,0,1
8016,60,2,1,3,1,1,2,0,0,1
190,69,2,1,2,1,0,2,0,0,2
1576,37,2,6,5,1,1,1,5,0,1
10064,23,1,6,5,1,1,1,3,1,1
6250,8,1,1,2,1, ,2,0,0,1
3161,19,2,1,5,1,1,1,3,0,1
7175,50,1,10,4,1,1,1,5,0,1
9929,20,1,1,5,1,1,1,5,3,1
1463,61,2,1,3,1,1,1,0,0,1
2539,22,1,2,5,1,1,1,4,1,2
7754,90,2,1,2,2, ,2,0,0,2
2395,84,1,3,5,1,1,1,0,0,1
929,56,1,5,3,1,1,2,0,0,2
2874,60,2,1,4,1,1,2,0,0,1
7748,76,1,4,3,2,1,2,0,0,2
4916,45,1,6,4,1,1,1,0,0,1
6320,51,2,5,4,1,1,1,5,0,1
1730,56,2,1,4,1,1,1,5,0,1
3992,45,2,5,4,1,1,2,4,0,2
3798,56,2,3,4,1,0,2,0,0,1
2789,32,1,5,5,1,1,2,7,1,1
2580,21,2,3,5,1,1,1,10,0,1
9611,71,1,5,3,1,1,2,0,0,1
1626,30,1,11,6,1,1,1,5,0,1
5432,83,2,1,2,1,0,2,0,0,2
6920,75,2,3,2,2,0,2,0,0,2
5600,53,2,1,4,1,1,2,2,0,1
661,57,1,7,4,1,1,2,1,0,1
8947,14,2,1,3,1,1,1,5,0,2
5412,54,1,6,5,1,1,2,3,0,1
5748,57,2,3,4,1,1,2,0,0,1
3504,22,1,1,5,1,1,1,8,0,2
2826,55,2,5,5,1,1,1,3,0,1
9848,58,2,3,4,1,1,2,2,0,2
4867,53,2,1,4,1,1,2,0,1,1
1277,24,1,1,5,1,1,1,3,0,1
4482,27,2,6,5,1,1,1,7,0,2
1676,59,2,1,4,1,1,2,2,0,1
9280,35,2,6,5,1,1,1,5,3,1
10410,43,1,7,5,1,1,1,0,0,1
8349,57,1,7,4,1,1,2,0,0,1
622,70,2,5,2,1,1,2,2,1,1
5292,77,1,2,2,1,0,2,0,0,2
1857,30,1,6,5,1,1,1,3,0,1
5866,73,1,5,2,1,0,2,0,0,2
7425,19,2,1,5,2,1,1,6,0,2
4087,58,1,5,4,1,1,2,5,0,1
9311,33,2,7,5,1,1,1,7,0,1
3383,48,2,6,4,1,1,2,3,0,1
6336,8,1,1,2,1,1,2,3,0,1
794,67,2,1,3,1,1,2,3,0,2
5165,59,2,1,4,1,1,2,4,1,1
10489,52,2,5,4,1,1,1,1,0,1
4160,41,2,4,5,1,1,1,0,0,1
3700,37,2,1,4,1,1,1,5,0,1
2940,23,2,5,4,1,1,1,5,0,1
10593,83,1,1,2,1,1,2,0,0,2
6477,60,1,6,4,1,1,2,0,0,1
899,39,2,1,5,1,1,2,6,0,2
1433,45,2,10,6,1,1,1,4,0,1
301,44,1,8,5,1,1,1,5,1,1
3045,89,1,1,3,1, ,2,0,0,2
5171,73,1,5,3,1,1,2,0,0,1
192,59,2,6,4,1,1,2,6,2,1
1131,66,2,1,2,1,1,2,0,0,2
158,64,2,3,4,1,1,2,2,0,2
9638,53,1,8,5,1,1,1,3,3,1
9010,62,2,1,4,1,1,2,3,0,1
2687,28,1,5,5,1,1,1,3,0,2
9763,50,1,9,5,1,1,1,1,0,2
426,41,2,1,5,1,1,1,3,0,1
9127,56,2,5,5,1,1,1,7,0,2
407,11,2,1,2,1,0,2,2,3,2
822,12,1,1,2,1,1,2,4,0,1
1192,22,2,2,5,1,1,1,3,0,2
1604,78,2,3,3,1,0,2,0,0,2
10314,50,2,1,3,1,1,2,0,0,1
9636,39,1,7,5,1,1,1,3,0,1
3543,30,2,5,5,2,1,1,1,1,1
2279,76,2,1,2,1,0,2,0,0,2
2858,30,2,7,6,1,1,2,8,0,1
4758,73,2,2,2,1,0,2,0,0,2
1479,72,2,2,2,2,1,2,0,0,1
2985,62,2,1,4,2,1,2,0,0,1
5839,67,1,6,4,2,1,2,0,0,2
3160,44,2,6,5,1,1,2,4,0,1
6120,85,1,2,2,1, ,2,0,0,2
9324,50,1,10,5,1,1,2,4,0,1
1270,77,2,2,2,1,0,2,0,0,2
2060,56,2,13,6,1,1,2,1,0,2
2282,20,1,1,5,1,1,1,5,0,1
6301,55,2,1,4,1,1,2,4,0,2
2094,21,1,1,5,1,1,1,20,4,2
5092,49,1,9,5,1,1,2,4,1,1
6324,81,2,2,3,1,1,2,0,0,2
2302,58,1,6,4,1,1,2,2,0,1
4917,50,1,6,4,1,1,2,0,0,1
8594,71,1,2,3,1,0,2,0,0,2
2836,18,1,1,4,1,1,1,3,0,1
7868,31,2,4,5,2,1,1,5,0,1
4750,59,1,7,4,1,1,2,0,0,2
1784,38,2,1,5,1,1,1,15,0,1
6496,63,2,2,2,1,1,1,0,0,2
7099,34,1,7,5,1,1,1,0,0,2
4032,63,1,5,5,1,1,2,0,0,2
8964,51,2,1,5,1,1,1,3,0,2
7448,36,2,1,4,1,1,1,1,0,2
2038,42,1,5,4,1,1,2,3,0,1
1423,50,2,1,4,1,1,1,0,0,2
8422,66,2,3,2,1,1,2,0,0,2
932,79,2,2,2,1,0,2,0,0,2
10182,22,2,1,5,1,1,1,12,2,1
10308,71,2,1,2,1,1,2,0,0,2
8257,25,1,1,5,1,1,1,0,0,2
2928,43,2,6,5,1,1,1,5,1,1
824,81,1,2,2,1,1,2,0,0,1
6855,8,2,1,2,1, ,2,0,1,2
265,69,2,1,3,1,0,2,2,0,2
8748,15,2,1,3,1,1,1,5,0,2
8501,59,1,8,5,1,1,1,3,1,1
5273,70,1,3,4,1,1,2,0,0,1
10377,15,1,1,3,1,1,2,6,0,2
3615,59,1,7,5,1,1,2,0,0,2
10414,50,1,15,5,1,1,1,1,0,1
7878,57,2,5,2,2,0,2,0,0,2
3485,25,1,7,5,1,1,2,5,0,1
986,28,2,6,5,1,1,1,6,0,2
2158,38,1,7,5,1,1,1,6,0,1
3029,20,2,1,5,1,1,1,2,0,1
9185,38,1,13,6,1,1,2,10,0,1
2074,62,1,1,4,1,1,2,3,0,1
3621,37,2,8,6,1,1,1,10,3,1
7485,51,2,1,3,1,1,2,0,0,2
3289,37,1,8,5,1,1,2,2,0,1
9826,27,2,6,5,1,1,1,4,0,2
9314,64,2,1,3,1,1,2,2,0,2
4177,50,2,5,5,1,1,1,2,0,1
7740,33,2,5,5,1,1,1,3,0,1
5986,46,2,6,5,1,1,1,4,0,1
6426,47,1,6,5,1,1,1,2,0,1
7552,15,2,1,3,1,1,1,0,0,2
2572,76,2,1,3,1,1,2,1,0,2
5555,20,2,2,5,2,1,1,3,0,1
1776,51,2,9,5,1,1,2,10,2,1
4244,49,2,5,4,1,1,1,5,0,1
8040,83,2,1,3,2, ,2,0,0,2
9666,44,2,4,4,2,1,2,4,0,1
604,24,2,5,5,1,1,1,0,0,1
1933,59,2,1,4,1,1,1,0,0,1
4368,53,2,4,4,1,1,2,2,0,2
10337,44,1,10,5,1,1,1,0,0,1
3523,34,1,9,6,1,1,1,6,0,1
5252,56,2,1,4,1,1,1,2,0,1
5112,35,2,5,4,1,1,1,5,1,1
6665,50,1,6,4,1,1,2,0,0,2
8912,29,2,5,5,1,1,1,10,0,1
6073,20,1,1,5,2,1,1,3,0,2
9473,26,2,5,5,1,1,1,2,0,1
3966,44,1,8,5,1,1,1,2,0,2
777,64,2,4,4,1,1,2,1,0,2
7348,74,2,2,3,2,0,2,0,0,2
1535,60,1,13,5,1,1,2,2,0,1
3582,23,2,1,5,1,1,2,5,0,2
2879,45,1,8,5,1,1,1,2,0,1
2206,59,1,5,3,1,1,2,3,0,1
2736,16,1,1,4,1,1,1,2,0,2
4281,54,2,1,4,1,1,2,10,0,2
8785,52,1,10,5,1,1,1,2,0,1
2103,50,2,3,2,1,1,2,2,0,2
5533,75,2,2,2,2,0,2,0,0,2
5523,68,1,5,3,2,1,2,0,0,1
8236,58,1,9,5,1,1,1,1,0,1
1862,29,2,6,5,1,1,1,10,0,1
452,16,1,1,3,1,1,1,7,3,2
1658,71,1,4,4,1,1,2,0,0,1
5367,61,2,6,4,1,1,2,0,0,1
9606,36,2,1,5,1,1,1,2,2,1
8967,42,2,5,5,1,1,2,3,0,1
2790,30,1,4,5,1,1,2,8,0,1
10662,59,1,4,3,1,0,2,0,0,2
8216,72,1,5,3,1,0,2,0,0,2
10862,79,2,1,2,1,1,2,3,0,2
6561,62,2,1,3,2,1,2,0,0,1
9960,39,1,10,4,1,1,1,3,0,1
5459,27,2,6,5,1,1,1,5,0,1
9176,9,1,1,2,1,1,2,4,0,2
2488,48,1,4,5,1,1,2,0,0,1
6794,63,1,5,3,1,1,2,0,0,1
10623,58,2,4,4,1,1,2,0,0,1
4314,53,2,4,5,1,1,1,3,0,1
9166,12,1,1,2,1,1,2,10,0,2
8485,55,1,7,5,1,1,1,1,0,1
7717,72,1,3,4,2,0,2,0,0,2
7311,55,2,1,4,1,1,1,0,0,1
2232,9,1,1,2,2,1,1,0,0,2
3117,10,1,1,2,1,1,1,3,0,2
3913,74,2,1,2,1,1,2,0,0,2
4769,26,2,4,5,1,1,2,10,0,2
10555,37,2,1,4,1,1,2,0,0,1
7657,86,2,3,2,1,0,2,0,0,2
8348,50,2,5,4,1,1,2,4,0,1
9043,55,2,18,4,1,1,2,10,4,1
7724,18,1,1,4,2,1,1,0,0,1
1449,59,1,5,5,1,1,2,0,0,1
4723,25,1,4,5,1,1,2,4,0,2
7548,15,1,1,3,1,1,1,4,0,1
3769,16,1,1,4,1,1,2,2,0,1
6393,44,2,1,5,1,1,1,6,0,1
3605,40,2,1,5,1,1,2,3,2,1
5113,44,1,6,5,1,1,1,3,0,1
4315,27,2,5,5,1,1,1,11,0,2
7643,56,2,1,4,1,1,1,4,1,1
10231,9,1,1,2,1,0,2,0,0,2
5276,77,1,2,2,1,0,2,0,0,2
7687,70,1,4,2,1,0,2,0,0,2
5536,73,2,2,2,2, ,2,0,0,2
6625,73,1,4,2,2,0,2,0,0,2
3878,11,1,1,2,1,1,2,4,0,1
6032,44,2,5,4,1,1,2,6,1,1
1665,57,2,1,4,1,1,2,2,0,1
5381,23,1,1,5,1,1,1,2,0,1
9769,43,1,8,5,1,1,1,5,0,2
1297,46,2,1,5,1,1,2,3,2,1
4980,51,2,1,5,1,1,1,3,0,1
510,77,2,1,2,1,0,2,0,0,2
8820,62,1,5,4,1,1,2,0,0,1
8902,60,1,7,4,1,1,1,0,0,1
7650,11,1,1,2,1,1,1,5,0,2
10332,38,1,7,5,1,1,2,1,0,1
6671,24,1,1,5,1,1,1,1,0,1
3119,50,1,6,4,1,1,1,4,0,1
57,55,1,5,5,1,0,2,0,0,2
2104,76,1,4,3,1,1,2,0,0,2
4085,84,2,1,2,1,1,2,0,0,2
5940,59,2,2,4,2,1,2,0,0,2
6859,77,1,5,2,1,1,2,0,0,2
7561,22,1,1,4,1,1,1,3,0,1
2428,56,2,1,4,1,1,1,2,0,1
4249,47,1,7,5,1,1,1,2,0,1
4155,57,2,4,4,1,1,1,0,0,1
3623,55,2,6,4,1,1,2,2,2,2
10507,74,2,1,3,1,0,2,0,0,2
10581,22,1,5,5,1,1,1,4,0,1
9733,48,1,9,5,1,1,1,3,1,2
10242,48,2,5,5,1,1,2,6,0,2
8469,41,1,9,5,1,1,2,1,0,2
2662,82,1,2,2,1, ,2,0,0,2
9059,46,2,5,4,1,1,2,2,0,2
4858,71,1,6,4,1,1,2,0,0,2
2502,26,2,6,4,2,1,2,3,0,1
3012,75,1,2,3,1,0,2,0,0,2
9775,54,2,5,5,1,1,2,0,0,2
3519,75,1,4,2,1,1,2,0,0,2
8799,21,2,1,5,1,1,1,4,5,1
8670,56,2,1,3,1,1,2,0,0,1
10850,16,1,1,4,1,1,2,10,0,2
3574,14,2,1,3,1,1,1,2,0,1
10737,82,2,3,2,1,1,2,0,0,2
1710,24,2,1,5,1,1,1,4,0,2
4471,35,1,5,5,1,1,1,0,0,1
1337,81,2,4,2,1,0,2,0,0,2
994,53,1,9,4,1,1,2,2,0,2
6919,87,2,2,2,2,0,2,0,0,2
10343,6,1,1,1,1, ,2,0,0,2
8819,59,2,4,3,1,1,1,2,2,1
9581,51,2,8,5,1,1,1,1,0,1
3349,20,2,1,5,1,1,1,6,2,1
5849,63,1,8,4,1,1,2,0,0,1
2117,49,2,5,4,1,1,2,3,0,2
8280,27,1,8,5,2,1,1,0,0,1
2291,65,1,5,3,2,1,2,0,0,2
6351,63,2,6,5,1,1,2,2,0,2
1425,50,1,6,5,1,1,2,0,0,2
8697,55,1,11,4,1,1,2,0,0,1
3553,67,2,2,3,1,1,2,0,0,2
9214,59,2,1,4,1,1,2,0,1,2
477,22,1,1,5,1,1,2,2,0,2
10561,43,2,5,5,1,1,2,0,0,1
5717,42,1,8,5,1,1,1,2,0,1
4476,60,1,5,4,1,1,2,3,0,1
9649,47,2,3,5,1,1,2,6,0,1
1236,17,2,1,4,1,1,2,3,0,2
1019,41,1,11,5,1,1,2,3,0,1
8704,51,1,8,5,1,1,1,0,0,2
2469,23,2,1,5,1,1,1,4,2,1
9122,43,2,12,5,1,1,1,2,0,1
3728,34,1,7,4,2,1,1,5,0,1
9838,14,2,1,3,1,1,1,2,0,2
5240,38,2,8,5,1,1,1,6,0,1
3123,40,2,7,5,1,1,2,0,0,1
215,49,1,4,5,1,1,1,5,1,1
2553,51,1,18,6,1,1,2,2,0,1
8621,29,2,6,5,1,1,1,10,2,1
7419,69,1,3,4,2,1,1,0,0,1
1275,36,1,7,5,1,1,1,6,0,1
3213,59,1,4,4,1,1,1,0,0,1
8150,39,2,6,5,1,1,1,3,0,2
6906,68,2,3,2,2,0,2,0,0,2
9717,20,1,1,5,2,1,2,10,0,1
1379,24,1,2,5,1,1,1,5,0,1
3552,71,1,3,4,1,1,2,0,0,2
9266,46,2,7,5,1,1,2,3,1,1
8144,52,2,4,5,2,1,2,2,0,1
7746,71,2,1,2,2,0,2,0,0,2
10821,42,2,1,5,1,1,1,15,1,1
900,15,2,1,3,1,1,1,4,1,2
6218,50,1,9,5,1,1,2,5,0,1
10378,48,1,5,4,1,1,1,0,0,1
252,43,1,12,5,1,1,1,2,1,1
730,71,1,5,3,1,1,2,0,0,1
1524,40,2,5,4,1,1,2,2,0,1
7998,61,2,6,4,1,1,2,0,0,2
3414,42,2,5,4,1,1,2,0,0,1
2221,49,1,14,6,1,1,1,3,2,1
1096,42,1,6,4,1,1,2,0,0,2
49,60,1,6,4,1,1,2,0,0,2
1207,13,1,1,3,1,1,1,3,0,2
2811,7,1,1,2,1, ,2,1,0,2
9679,44,1,6,5,1,1,2,0,0,2
10401,50,2,1,5,1,1,2,0,0,1
4950,17,1,1,4,1,1,1,3,1,1
587,47,2,1,4,1,1,1,4,0,1
4942,37,1,6,5,1,1,1,2,1,1
5019,18,2,1,4,1,1,1,4,1,1
9820,10,1,1,2,1,1,2,4,2,1
1961,87,2,1,2,1, ,2,0,0,2
593,44,1,8,5,1,1,1,1,0,1
4952,47,2,1,4,1,1,2,4,1,2
890,56,2,4,4,1,1,2,2,0,2
217,58,2,1,5,1,1,1,2,0,1
4596,41,1,5,5,1,1,2,0,0,2
784,12,1,1,2,1,1,2,0,0,2
886,33,1,5,4,1,1,1,0,0,1
1940,15,1,1,3,1,1,1,3,6,2
4594,66,2,3,3,1,1,2,0,0,2
3801,60,2,1,4,2,1,1,0,0,1
1740,79,1,3,4,1,1,2,0,0,2
9151,10,2,1,2,1,1,2,6,5,2
8882,58,2,1,4,1,1,2,0,0,2
3968,63,1,4,4,1,1,2,0,0,1
9350,78,1,9,4,1,1,2,0,0,1
3721,37,2,1,5,2,1,1,2,0,1
8169,16,2,1,4,1,1,1,4,0,2
4317,23,1,1,5,1,1,1,2,1,1
2031,62,2,1,4,1,1,2,0,0,2
988,52,2,1,5,1,1,2,4,0,2
3025,17,2,1,4,1,1,1,2,0,1
10819,68,2,3,2,1,1,2,0,0,2
8072,90,1,4,3,1, ,2,0,0,1
8427,20,1,1,4,1,1,1,10,0,1
3664,76,1,2,2,1,0,2,0,0,2
8304,60,2,1,4,1,1,1,3,0,1
7044,27,2,4,4,2,1,1,1,0,1
9696,22,2,1,5,1,1,2,0,0,1
1356,46,2,1,5,1,1,1,2,1,1
9667,20,1,1,5,2,1,1,3,0,2
2367,84,2,2,2,1,0,2,0,0,2
3032,73,1,2,3,1, ,2,0,0,2
10400,54,1,9,5,1,1,2,0,0,1
5601,51,2,4,5,1,1,1,2,0,1
6697,43,2,1,4,1,1,2,3,0,1
5509,59,2,1,2,1,1,1,0,0,1
7912,63,2,3,3,1,0,2,0,0,2
6004,76,2,3,2,2,1,2,0,0,2
359,38,1,6,4,1,1,2,2,0,2
1980,20,1,1,5,1,1,1,3,0,1
3717,18,2,1,4,1,1,1,0,0,1
2093,24,1,5,5,1,1,1,20,3,2
5091,27,2,5,5,1,1,1,5,0,1
9754,12,1,1,2,1,1,2,4,0,2
2193,81,1,3,4,2,1,2,0,0,2
8002,6,2,1,1,1, ,2,2,1,2
3900,64,2,1,2,1,1,2,0,0,2
6440,12,1,1,2,1,1,2,2,0,2
8228,82,2,2,2,1,0,2,0,0,2
8128,86,2,1,2,2, ,2,0,0,2
3674,50,2,5,4,1,1,1,5,0,2
8837,37,2,8,5,1,1,1,10,2,2
849,9,1,1,2,1,0,2,3,1,2
3312,67,2,1,3,1, ,2,0,0,2
6616,21,1,6,4,2,1,1,0,0,1
3781,15,2,1,3,2,1,1,3,0,2
6367,82,1,3,2,1,0,2,0,0,2
4342,92,1,4,2,1,0,2,0,0,2
2620,69,1,5,4,1,1,2,0,0,2
8793,34,1,6,4,1,1,1,5,0,1
1409,47,1,5,5,1,1,2,0,0,2
5630,49,1,6,4,1,1,2,0,0,1
251,42,2,1,5,1,1,1,3,1,1
3113,35,1,7,5,1,1,1,6,0,1
10727,71,1,3,4,1,1,1,0,0,1
8350,50,2,1,4,1,1,2,5,0,1
3779,16,1,1,4,2,1,1,3,1,2
6985,21,2,1,5,1,1,1,10,1,1
3920,61,1,5,4,1,1,2,0,0,1
7304,70,2,1,3,1,1,2,0,0,2
8058,71,2,2,2,2,1,2,0,0,2
5716,74,1,3,2,2,1,2,0,0,2
2452,57,1,12,4,1,1,1,4,0,1
1104,12,1,1,2,1,0,2,5,2,2
5512,68,2,3,3,1,1,2,0,0,1
3684,82,1,3,3,1,0,2,0,0,2
6526,52,1,6,3,2,1,2,0,0,1
2239,49,1,5,4,2,1,1,2,0,1
9721,55,2,6,5,1,1,2,5,0,1
1056,51,1,6,5,1,1,1,3,1,1
10791,69,1,5,3,1,0,2,0,0,2
8423,59,1,7,5,1,1,2,2,0,2
8828,26,2,6,6,1,1,1,10,0,2
8617,51,2,1,5,1,1,1,2,0,1
3451,14,1,1,3,1,1,1,3,0,1
9914,52,2,1,4,1,1,1,4,0,1
806,11,1,1,2,1,1,2,3,0,1
2556,15,1,1,3,1,1,1,6,0,2
65,42,2,1,5,1,1,2,4,1,1
9899,48,2,5,4,1,1,2,0,0,1
1518,80,2,2,2,1,0,2,0,0,2
1599,24,1,1,5,1,1,1,4,0,1
1431,73,2,4,2,1,1,2,0,0,2
2980,18,2,1,4,1,1,1,2,0,1
5480,57,2,1,4,1,1,2,0,0,1
464,63,2,1,2,1,0,2,0,0,2
9833,13,1,1,3,1,1,1,2,0,2
506,12,2,1,2,1,0,2,0,0,2
9131,55,1,8,5,1,1,2,0,1,2
8015,60,1,4,4,1,1,2,0,0,1
6430,64,1,6,4,1,1,2,2,0,1
6165,73,2,2,3,1,1,2,0,0,2
2114,80,2,6,2,1,1,2,10,0,2
1708,55,1,6,4,1,1,2,0,0,2
1787,45,1,6,4,1,1,1,0,0,2
6588,77,1,4,4,1,1,2,0,0,2
2467,55,2,1,4,1,1,1,2,0,1
7649,13,1,1,3,1,1,1,5,0,2
10054,66,2,1,3,1,0,2,5,0,2
4829,45,1,4,4,1,1,1,5,0,1
7618,62,1,8,4,1,1,1,2,0,1
4379,57,1,5,4,1,1,2,0,0,1
9235,69,2,1,3,1,1,2,0,0,2
10809,63,2,1,2,1,0,2,0,0,2
7170,17,1,1,4,1,1,1,6,0,2
10303,24,1,1,5,1,1,1,2,0,1
2627,7,2,1,2,1, ,2,10,20,2
1985,11,2,1,2,1,1,1,20,3,2
7933,59,2,4,4,1,1,2,5,0,1
300,44,2,6,5,1,1,2,8,2,1
10603,64,1,5,4,1,1,1,4,0,1
7505,71,1,1,3,1,1,1,0,0,2
8963,52,1,18,4,1,1,1,2,0,1
8533,35,2,7,5,1,1,1,6,2,2
2795,54,2,1,3,1,1,2,2,0,1
10811,46,1,10,5,1,1,1,0,0,1
7634,11,2,1,2,1,1,1,5,0,2
1507,58,2,1,4,1,1,1,0,0,1
8102,59,1,12,4,2,1,2,8,0,1
1368,20,1,1,5,1,1,2,3,0,1
9980,10,1,1,2,1,1,1,9,0,2
4622,21,2,1,5,1,1,1,20,0,2
1494,10,1,1,2,1, ,2,0,0,1
6166,47,2,1,3,1, ,2,0,0,2
9691,45,1,8,4,2,1,1,4,0,2
657,51,1,6,4,1,1,2,0,0,1
8163,51,2,1,5,1,1,1,2,0,1
8307,22,2,1,5,1,1,1,2,0,2
10779,12,1,1,2,1,1,2,0,0,2
5103,43,2,1,5,1,1,2,2,0,2
10395,69,1,5,4,1,1,2,0,0,1
365,53,2,6,5,1,1,2,0,0,2
1231,57,2,4,4,1,1,1,2,0,2
4188,57,2,3,4,1,1,1,2,0,2
1905,7,1,1,2,1,1,2,2,0,1
5451,54,1,8,5,1,1,2,2,0,1
9864,39,1,8,5,1,1,2,3,1,1
4540,64,2,1,3,1,1,2,5,0,2
1646,22,2,5,5,1,1,1,7,2,1
5048,33,1,8,5,1,1,2,3,2,2
933,73,1,2,3,1,0,2,0,0,2
725,27,1,1,5,1,1,1,4,0,2
965,43,1,6,5,1,1,1,2,0,1
5428,61,1,6,4,1,1,2,0,0,1
3421,21,2,1,5,1,1,1,3,0,1
3753,19,1,1,5,1,1,2,3,0,1
5027,55,1,8,6,1,1,1,0,0,1
284,38,1,8,6,1,1,1,10,2,2
10543,36,2,3,5,1,1,1,10,0,1
5979,84,1,4,2,1,0,2,0,0,2
1945,49,1,10,4,1,1,2,4,0,1
3834,23,2,1,5,1,1,1,2,1,1
8433,37,2,1,5,1,1,1,3,0,1
710,63,1,1,4,1,1,1,0,0,2
4804,47,2,1,5,1,1,2,4,0,1
7609,54,1,8,5,1,1,1,0,0,2
2084,21,2,2,5,1,1,1,4,0,2
10427,21,2,2,5,1,1,2,5,1,1
5709,38,1,10,5,1,1,1,2,0,1
7563,53,1,9,4,1,1,1,0,0,1
1694,59,1,6,4,1,1,1,2,0,1
7504,25,2,1,5,1,1,1,2,0,2
10235,46,2,1,4,1,1,1,0,0,1
9510,49,1,10,5,1,1,1,5,0,1
6306,30,1,5,5,1,1,2,0,0,1
2881,16,1,1,4,1,1,2,3,0,1
3873,51,2,1,4,1,1,2,3,0,1
8112,58,1,6,5,2,1,1,0,0,1
9793,54,2,1,4,1,1,1,4,0,1
10625,60,2,1,4,1,1,2,0,0,2
1981,17,1,1,4,1,1,2,12,0,2
10775,47,1,6,5,1,1,1,0,0,2
6555,75,1,3,3,2,1,2,0,0,2
3056,8,1,1,2,1,1,2,0,0,2
8659,64,2,7,4,1,1,2,0,0,1
1071,13,1,1,3,1,1,1,3,0,2
8339,16,2,1,4,1,1,1,2,0,2
2752,15,2,1,3,1,1,2,0,0,2
7536,44,1,6,4,1,1,1,5,0,2
2320,51,1,8,5,1,1,1,3,0,1
8618,22,1,1,5,1,1,1,11,0,1
5565,84,1,3,2,2,1,2,0,0,2
3686,74,1,4,3,1,0,2,0,0,2
6062,65,1,6,5,1,1,2,0,0,1
6691,72,2,2,3,1,1,2,0,0,2
1907,42,2,6,5,1,1,1,0,0,2
7401,54,2,6,4,1,1,2,1,0,2
9723,73,1,3,2,1,1,2,0,0,2
10466,83,1,1,2,1, ,2,0,0,2
433,43,2,5,4,1,1,2,5,0,1
6396,67,2,2,2,1,0,2,0,0,2
10738,67,1,3,3,1,1,1,0,0,1
2190,24,1,5,4,1,1,1,4,0,1
7526,48,2,12,4,1,1,2,4,1,2
5604,36,2,4,4,1,1,1,5,0,1
3654,34,2,1,5,1,1,2,0,0,2
2000,70,2,1,4,1,1,1,1,0,1
10336,38,2,2,5,1,1,1,0,0,1
2405,70,2,2,4,1,1,1,0,0,2
872,28,1,7,5,1,1,1,3,0,1
401,51,1,13,5,1,1,2,3,0,1
7349,78,1,5,2,2,0,2,0,0,2
5436,61,1,4,3,1,1,2,0,0,2
10264,55,2,1,4,1,1,1,4,0,1
10501,60,2,1,3,1, ,2,0,0,2
5296,82,2,2,2,1,0,2,0,0,2
5387,99,2,1,2,1, ,2,0,0,2
1537,31,2,6,5,1,1,1,5,10,1
5327,47,1,3,4,1,1,1,2,0,1
10517,73,2,1,2,2,0,2,0,0,2
7291,60,2,1,4,1,1,2,0,0,1
7369,42,2,5,4,1,1,2,0,0,1
1516,22,2,5,5,1,1,1,3,0,1
19,56,1,6,5,1,1,2,0,0,2
8147,64,1,6,3,2,1,2,0,0,1
8064,71,1,3,3,2,1,2,0,0,2
6717,83,1,2,2,1,1,2,0,0,2
