date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,year,month,day,rain,temp
2013-07-18,409.357,3047,12684,8.6,30.4,2013,7,3,4.7,26.4
2013-07-19,551.796,3186,13363,13.2,30.9,2013,7,4,0.4,26.6
2013-07-20,1068.529,3456,14119,14.5,30.2,2013,7,5,1.1,27.4
2013-07-21,1016.283,3465,13684,15.3,31.7,2013,7,6,1.3,27.2
2013-07-22,364.256,2910,12866,16.1,41.2,2013,7,0,16.6,27.3
2013-07-23,353.129,2926,12708,12.6,40.4,2013,7,1,17.3,26.3
2013-07-24,363.869,3460,12865,14.2,35.1,2013,7,2,4.8,26.7
2013-07-25,463.966,3347,13177,11.4,29.9,2013,7,3,0.0,26.7
2013-07-26,531.549,3413,13603,12.4,27.8,2013,7,4,0.0,27.0
2013-07-27,1021.972,3903,14264,10.8,25.8,2013,7,5,0.1,26.5
2013-07-28,994.292,3891,13937,11.6,25.3,2013,7,6,11.1,26.0
2013-07-29,534.65,3349,13405,12.5,25.8,2013,7,0,5.2,27.4
2013-07-30,514.7,3435,13539,16.4,25.0,2013,7,1,8.5,26.3
2013-07-31,928.157,3610,14360,9.5,44.7,2013,7,2,12.9,27.0
2013-08-01,1222.891,3651,14539,8.1,48.9,2013,8,3,3.6,27.2
2013-08-02,1295.886,3776,14794,11.1,48.8,2013,8,4,3.7,27.0
2013-08-03,1662.611,3888,15118,12.1,51.0,2013,8,5,9.1,27.2
2013-08-04,1538.905,3883,14813,13.1,51.3,2013,8,6,7.6,27.4
2013-08-05,874.342,3585,14360,14.1,53.1,2013,8,0,4.9,27.6
2013-08-06,785.971,3624,14204,13.3,49.2,2013,8,1,9.8,27.6
2013-08-07,761.493,3679,14277,11.3,47.3,2013,8,2,0.0,28.9
2013-08-08,727.326,3678,14220,11.5,45.1,2013,8,3,0.0,29.7
2013-08-09,801.492,3766,14624,13.3,46.1,2013,8,4,2.1,29.9
2013-08-10,1460.062,4074,14969,13.1,44.4,2013,8,5,6.4,28.4
2013-08-11,1354.421,4060,14656,13.9,43.1,2013,8,6,0.2,28.8
2013-08-12,553.825,3667,14260,16.3,45.8,2013,8,0,0.2,28.9
2013-08-13,552.93,3728,14209,17.3,42.0,2013,8,1,0.0,28.4
2013-08-14,1010.137,3538,14859,7.4,29.3,2013,8,2,0.0,28.2
2013-08-15,1715.369,3680,15237,8.4,26.6,2013,8,3,0.1,28.4
2013-08-16,1021.8,3639,15060,9.4,34.0,2013,8,4,0.5,28.4
2013-08-17,1517.783,3839,15320,10.4,33.5,2013,8,5,0.0,28.4
2013-08-18,1367.246,3777,14930,11.4,35.2,2013,8,6,0.7,28.7
2013-08-19,557.459,3325,13922,14.4,45.0,2013,8,0,2.5,28.4
2013-08-20,523.014,3443,13957,13.4,44.0,2013,8,1,0.6,27.6
2013-08-21,460.576,3399,13853,14.4,44.2,2013,8,2,1.4,27.5
2013-08-22,539.673,3256,13866,10.2,32.3,2013,8,3,6.6,27.8
2013-08-23,655.438,3358,14252,11.2,33.5,2013,8,4,38.7,25.4
2013-08-24,1324.97,3471,14360,14.3,34.0,2013,8,5,31.0,24.7
2013-08-25,1183.304,3398,13944,15.3,33.4,2013,8,6,2.3,24.9
2013-08-26,397.729,3109,13473,12.0,31.6,2013,8,0,0.1,24.9
2013-08-27,385.411,3180,13468,15.2,31.1,2013,8,1,0.0,25.1
2013-08-28,367.858,3118,13324,12.9,31.7,2013,8,2,0.0,25.4
2013-08-29,432.856,3016,12825,10.8,30.3,2013,8,3,23.4,25.5
2013-08-30,526.961,3101,13266,11.6,27.6,2013,8,4,4.7,25.1
2013-08-31,1030.886,3540,14073,14.6,25.7,2013,8,5,3.7,23.3
2013-09-01,840.35,3543,13699,15.4,24.8,2013,9,6,0.0,22.9
2013-09-02,240.592,2730,12044,14.9,27.6,2013,9,0,0.2,22.1
2013-09-03,237.658,2822,12107,18.0,25.5,2013,9,1,0.0,20.2
2013-09-04,209.782,2743,11946,19.9,25.9,2013,9,2,0.0,20.6
2013-09-05,269.386,2843,12386,14.3,46.4,2013,9,3,0.0,20.1
2013-09-06,354.288,2934,12846,15.3,46.0,2013,9,4,5.2,19.2
2013-09-07,776.615,3196,13655,13.0,44.1,2013,9,5,1.6,20.5
2013-09-08,681.986,3146,13201,13.8,45.0,2013,9,6,0.0,21.4
2013-09-09,184.733,2776,11916,14.5,47.1,2013,9,0,0.0,21.7
2013-09-10,170.87,2861,11984,19.3,47.7,2013,9,1,3.0,22.5
2013-09-11,467.194,2896,11589,14.9,78.1,2013,9,2,9.9,22.3
2013-09-12,441.599,3254,12027,10.0,71.6,2013,9,3,2.9,22.5
2013-09-13,598.37,3409,12582,11.0,70.9,2013,9,4,14.4,24.2
2013-09-14,1274.496,3655,13566,12.0,61.9,2013,9,5,40.6,22.4
2013-09-15,1124.647,3628,13161,13.0,60.4,2013,9,6,0.0,22.7
2013-09-16,354.425,3285,12243,14.0,66.7,2013,9,0,0.1,20.4
2013-09-17,646.268,3337,12737,11.6,59.5,2013,9,1,0.0,21.0
2013-09-18,1080.902,3902,13687,12.1,57.1,2013,9,2,0.0,22.5
2013-09-19,1369.429,3942,13740,13.1,58.9,2013,9,3,0.0,22.4
2013-09-20,1637.702,4067,14035,12.0,55.0,2013,9,4,0.0,22.4
2013-09-21,1547.516,4097,14059,13.0,51.7,2013,9,5,0.0,22.9
2013-09-22,1143.782,4089,13472,14.0,46.3,2013,9,6,1.6,22.2
2013-09-23,328.953,3192,11959,15.3,44.2,2013,9,0,0.0,22.1
2013-09-24,306.806,3336,11867,16.1,44.4,2013,9,1,3.8,21.8
2013-09-25,290.751,3129,11412,10.1,41.5,2013,9,2,1.1,19.6
2013-09-26,258.485,3096,11882,10.3,40.0,2013,9,3,0.2,17.1
2013-09-27,343.148,3025,12019,11.6,37.7,2013,9,4,0.0,17.2
2013-09-28,690.758,3523,13384,12.3,36.3,2013,9,5,2.1,18.2
2013-09-29,678.991,3491,12955,13.3,36.2,2013,9,6,26.8,18.8
2013-09-30,208.553,2922,11403,14.0,38.1,2013,9,0,7.2,20.9
2013-10-01,196.224,3118,11585,15.3,37.2,2013,10,1,0.5,20.8
2013-10-02,417.818,2936,12526,7.7,31.1,2013,10,2,2.4,19.4
2013-10-03,823.892,3410,13134,11.3,27.6,2013,10,3,0.1,16.1
2013-10-04,421.244,3175,12537,12.3,25.7,2013,10,4,0.0,16.2
2013-10-05,651.735,3542,13297,13.3,27.2,2013,10,5,0.0,18.5
2013-10-06,581.029,3509,12810,14.3,30.0,2013,10,6,2.7,20.9
2013-10-07,200.366,2721,11419,12.2,34.5,2013,10,0,0.9,22.5
2013-10-08,302.382,2784,11847,12.0,36.1,2013,10,1,30.7,20.3
2013-10-09,856.151,3226,12471,12.5,42.2,2013,10,2,0.6,20.0
2013-10-10,261.309,2678,11238,10.7,47.5,2013,10,3,8.2,19.9
2013-10-11,372.579,2904,11982,16.6,45.9,2013,10,4,0.3,18.8
2013-10-12,636.841,3455,12993,15.5,45.0,2013,10,5,0.0,15.5
2013-10-13,595.443,3421,12583,16.5,45.5,2013,10,6,0.0,15.8
2013-10-14,211.244,2717,11311,13.1,44.6,2013,10,0,0.0,17.3
2013-10-15,223.663,2769,11187,15.0,39.7,2013,10,1,5.8,14.4
2013-10-16,212.453,2844,11469,15.7,40.3,2013,10,2,0.0,11.1
2013-10-17,300.158,2879,12997,10.4,42.7,2013,10,3,0.0,11.1
2013-10-18,405.803,3023,13489,11.4,44.2,2013,10,4,0.0,13.0
2013-10-19,721.259,2965,13469,16.1,45.3,2013,10,5,0.0,14.3
2013-10-20,639.108,2936,13007,16.9,45.5,2013,10,6,0.1,15.9
2013-10-21,217.685,2790,12579,11.3,46.7,2013,10,0,0.0,14.9
2013-10-22,212.063,2848,12614,13.2,46.1,2013,10,1,0.2,15.1
2013-10-23,221.442,2730,12339,12.3,45.1,2013,10,2,0.0,15.4
2013-10-24,300.817,2850,13120,6.5,33.1,2013,10,3,0.0,14.1
2013-10-25,422.744,3002,13674,7.3,34.3,2013,10,4,0.0,10.9
2013-10-26,749.08,3172,14451,12.1,38.1,2013,10,5,0.0,10.0
2013-10-27,679.542,3121,13955,13.1,38.4,2013,10,6,0.0,10.1
2013-10-28,229.66,2885,12894,9.7,36.5,2013,10,0,0.0,10.5
2013-10-29,228.213,2792,12629,10.1,36.4,2013,10,1,0.3,12.2
2013-10-30,330.112,3055,13017,10.3,33.3,2013,10,2,0.0,11.9
2013-10-31,304.607,3038,13160,9.0,34.4,2013,10,3,0.0,12.0
2013-11-01,372.476,3153,13641,10.1,37.7,2013,11,4,0.0,14.0
2013-11-02,841.609,3291,14487,11.0,42.0,2013,11,5,2.0,14.1
2013-11-03,720.959,3219,13855,12.0,42.0,2013,11,6,0.1,13.4
2013-11-04,193.898,2822,12365,14.2,35.0,2013,11,0,0.3,12.0
2013-11-05,188.847,2868,12278,18.0,34.0,2013,11,1,0.0,11.1
2013-11-06,313.774,2959,12744,11.7,35.7,2013,11,2,0.9,12.3
2013-11-07,361.053,2763,12150,10.4,31.7,2013,11,3,0.5,12.8
2013-11-08,351.723,3009,12658,10.0,30.1,2013,11,4,0.0,9.3
2013-11-09,697.924,3117,13478,11.7,39.0,2013,11,5,12.5,11.9
2013-11-10,632.264,3099,12988,12.7,38.7,2013,11,6,0.6,9.3
2013-11-11,215.413,2909,12008,13.0,31.5,2013,11,0,0.0,4.9
2013-11-12,183.631,2797,11344,16.2,29.7,2013,11,1,0.0,4.6
2013-11-13,179.739,2818,11414,15.2,30.3,2013,11,2,0.0,4.7
2013-11-14,471.568,3088,11860,9.4,62.5,2013,11,3,0.5,6.5
2013-11-15,464.77,3228,12416,11.1,53.9,2013,11,4,0.7,8.3
2013-11-16,812.97,3315,13192,10.6,49.8,2013,11,5,0.5,7.2
2013-11-17,763.564,3253,12771,11.6,49.5,2013,11,6,1.4,7.1
2013-11-18,290.965,2995,11656,11.0,49.5,2013,11,0,1.4,3.2
2013-11-19,264.504,2966,11510,11.6,45.1,2013,11,1,0.8,3.5
2013-11-20,255.52,2956,11551,12.9,41.0,2013,11,2,0.1,3.4
2013-11-21,307.326,3139,11548,10.0,29.4,2013,11,3,0.0,3.8
2013-11-22,385.368,3246,12027,11.0,27.7,2013,11,4,0.0,5.0
2013-11-23,760.332,3494,13015,11.3,25.7,2013,11,5,0.0,6.1
2013-11-24,698.957,3480,12567,12.3,24.4,2013,11,6,14.0,8.4
2013-11-25,243.444,3023,11195,13.1,25.8,2013,11,0,12.6,7.5
2013-11-26,241.946,3160,11360,14.7,23.3,2013,11,1,0.3,3.5
2013-11-27,231.039,2966,11129,13.5,23.8,2013,11,2,6.7,1.8
2013-11-28,267.459,3015,11773,7.8,21.5,2013,11,3,1.3,-1.3
2013-11-29,337.704,3135,12254,8.8,24.2,2013,11,4,0.5,1.1
2013-11-30,678.81,3328,12666,12.6,21.3,2013,11,5,0.0,3.9
2013-12-01,586.515,3461,12436,9.4,19.9,2013,12,6,0.0,4.5
2013-12-02,188.957,2858,11266,11.0,22.2,2013,12,0,0.0,4.0
2013-12-03,185.885,3068,11547,12.8,22.7,2013,12,1,0.0,5.0
2013-12-04,187.63,3089,11530,13.8,22.2,2013,12,2,0.0,4.6
2013-12-05,245.642,3090,11573,7.7,24.3,2013,12,3,0.0,5.4
2013-12-06,311.671,3188,12055,8.7,27.9,2013,12,4,0.0,4.2
2013-12-07,623.554,3585,12858,9.7,29.6,2013,12,5,0.0,3.9
2013-12-08,579.307,3574,12404,10.7,30.4,2013,12,6,0.0,4.5
2013-12-09,213.318,3054,11301,11.0,34.2,2013,12,0,8.5,5.8
2013-12-10,231.605,3110,11173,13.4,36.2,2013,12,1,1.2,3.0
2013-12-11,276.919,2898,10685,12.5,29.1,2013,12,2,2.2,0.9
2013-12-12,384.065,3268,11300,12.7,37.6,2013,12,3,3.1,1.0
2013-12-13,486.576,3297,11670,13.7,34.9,2013,12,4,0.3,-2.4
2013-12-14,923.93,3393,12334,14.7,38.3,2013,12,5,0.3,-0.5
2013-12-15,871.009,3384,11949,13.6,37.5,2013,12,6,0.0,-1.2
2013-12-16,293.78,3042,11025,13.7,28.4,2013,12,0,0.0,-1.3
2013-12-17,317.0,3089,11018,15.1,29.1,2013,12,1,1.7,2.0
2013-12-18,410.323,3727,11119,13.3,28.7,2013,12,2,0.4,4.2
2013-12-19,502.949,3626,12124,4.5,44.3,2013,12,3,1.2,-0.2
2013-12-20,614.024,3634,12564,5.8,46.7,2013,12,4,1.2,-0.9
2013-12-21,1198.666,3973,13811,6.5,44.1,2013,12,5,0.1,-0.4
2013-12-22,1169.053,3979,13466,7.5,45.4,2013,12,6,0.0,-0.8
2013-12-23,493.272,3524,12085,7.9,53.6,2013,12,0,0.0,0.3
2013-12-24,1092.454,4093,13891,7.1,39.9,2013,12,1,0.1,-0.4
2013-12-25,1867.641,4305,14374,8.1,33.4,2013,12,2,0.0,0.8
2013-12-26,626.223,4049,12954,9.1,43.3,2013,12,3,0.3,1.6
2013-12-27,738.256,4058,13370,10.1,45.3,2013,12,4,0.0,-2.4
2013-12-28,1273.732,4103,13682,10.5,44.9,2013,12,5,0.1,-3.9
2013-12-29,1241.717,4097,13349,11.3,45.0,2013,12,6,0.3,-1.7
2013-12-30,715.059,3925,12978,13.1,44.2,2013,12,0,0.0,2.8
2013-12-31,1092.493,3753,14171,10.4,41.7,2013,12,1,0.0,4.1
2014-01-01,1494.9,3841,14028,11.4,44.2,2014,1,2,0.0,4.8
2014-01-02,597.739,3686,13380,12.4,43.1,2014,1,3,0.0,2.6
2014-01-03,593.66,3650,13331,11.7,41.6,2014,1,4,0.0,2.6
2014-01-04,1136.198,3904,14184,14.4,44.9,2014,1,5,1.2,1.5
2014-01-05,1012.077,3876,13829,15.4,45.2,2014,1,6,0.1,0.7
2014-01-06,363.952,3630,12989,16.4,43.7,2014,1,0,0.0,0.2
2014-01-07,361.995,3508,12760,17.4,42.5,2014,1,1,0.0,1.9
2014-01-08,348.873,3652,12895,18.4,41.6,2014,1,2,1.8,2.1
2014-01-09,414.603,3755,12684,10.7,28.7,2014,1,3,0.0,-4.4
2014-01-10,450.058,3822,13008,11.7,32.0,2014,1,4,0.0,-3.7
2014-01-11,1007.891,4060,13652,12.7,32.6,2014,1,5,0.0,-0.8
2014-01-12,940.088,4040,13255,13.7,31.9,2014,1,6,0.0,-0.4
2014-01-13,305.948,3523,12078,13.8,32.0,2014,1,0,0.0,-3.9
2014-01-14,310.507,3554,12116,14.8,31.4,2014,1,1,0.0,-3.4
2014-01-15,294.246,3544,12169,15.2,29.7,2014,1,2,0.0,-2.3
2014-01-16,405.451,3530,12292,13.2,37.8,2014,1,3,0.0,-0.9
2014-01-17,453.037,3672,12730,14.2,36.3,2014,1,4,0.0,-0.1
2014-01-18,1017.451,4076,13612,11.7,41.4,2014,1,5,0.0,-0.6
2014-01-19,977.571,4083,13245,12.7,43.9,2014,1,6,0.0,-1.7
2014-01-20,339.213,3512,12256,17.2,45.8,2014,1,0,1.5,1.0
2014-01-21,368.444,3543,12201,18.2,49.4,2014,1,1,1.4,-2.9
2014-01-22,627.965,3192,12858,12.4,27.0,2014,1,2,0.0,-2.7
2014-01-23,598.815,3267,12900,8.7,30.1,2014,1,3,0.0,-1.0
2014-01-24,694.798,3447,13579,12.1,31.6,2014,1,4,0.0,4.0
2014-01-25,1444.376,3737,14263,13.1,36.1,2014,1,5,1.9,6.2
2014-01-26,1393.115,3728,13948,14.1,38.8,2014,1,6,0.2,0.4
2014-01-27,582.903,3320,13250,14.3,38.3,2014,1,0,0.0,0.7
2014-01-28,618.746,3321,13296,15.8,40.3,2014,1,1,0.1,3.0
2014-01-29,911.605,3713,14638,9.1,38.1,2014,1,2,0.7,3.0
2014-01-30,1287.57,4205,15401,8.6,38.3,2014,1,3,1.1,6.1
2014-01-31,1467.718,4320,15394,9.6,35.7,2014,1,4,0.0,3.1
2014-02-01,1863.558,4485,15693,10.6,36.2,2014,2,5,6.0,7.5
2014-02-02,1594.857,4414,15013,11.6,37.8,2014,2,6,0.4,8.9
2014-02-03,625.655,3711,13909,12.4,36.5,2014,2,0,0.0,1.8
2014-02-04,463.878,3731,13590,14.9,37.1,2014,2,1,0.0,-4.9
2014-02-05,429.152,3721,13454,14.7,37.7,2014,2,2,0.0,-3.8
2014-02-06,456.103,3612,13125,13.2,33.9,2014,2,3,0.3,-0.5
2014-02-07,538.867,3654,13592,14.2,35.2,2014,2,4,2.8,2.6
2014-02-08,1323.51,3953,14554,15.2,39.8,2014,2,5,3.2,2.2
2014-02-09,1246.88,3993,14099,16.2,41.7,2014,2,6,3.2,0.4
2014-02-10,346.008,3342,12484,16.3,35.2,2014,2,0,2.2,0.1
2014-02-11,365.679,3518,12676,17.4,36.2,2014,2,1,0.6,0.1
2014-02-12,345.089,3485,12775,18.4,35.8,2014,2,2,0.4,0.9
2014-02-13,417.863,3403,13125,15.1,25.7,2014,2,3,2.1,1.6
2014-02-14,565.347,3580,13715,9.6,25.9,2014,2,4,0.2,1.9
2014-02-15,1062.707,3866,14544,10.6,31.9,2014,2,5,0.0,1.7
2014-02-16,971.324,3901,14142,11.6,32.3,2014,2,6,0.0,2.7
2014-02-17,341.324,3448,13068,18.3,26.2,2014,2,0,2.5,4.1
2014-02-18,339.798,3621,13166,13.6,25.8,2014,2,1,0.5,2.4
2014-02-19,311.887,3582,12986,14.6,25.3,2014,2,2,0.1,1.6
2014-02-20,379.785,3486,13143,9.9,22.5,2014,2,3,0.0,1.5
2014-02-21,425.764,3481,13590,10.9,21.6,2014,2,4,0.0,1.1
2014-02-22,846.031,3729,14007,12.6,21.5,2014,2,5,0.0,1.8
2014-02-23,810.937,3645,13487,13.6,21.6,2014,2,6,0.0,2.9
2014-02-24,313.341,3286,12858,14.6,21.4,2014,2,0,0.0,4.2
2014-02-25,317.608,3433,12993,14.9,21.7,2014,2,1,0.0,5.6
2014-02-26,359.634,3441,12980,15.9,22.8,2014,2,2,4.1,6.2
2014-02-27,366.722,3145,12599,12.7,29.3,2014,2,3,0.2,8.6
2014-02-28,434.63,3333,13323,14.4,32.0,2014,2,4,0.1,7.1
2014-03-01,880.484,3557,13765,15.4,33.9,2014,3,5,2.1,6.6
2014-03-02,661.355,3508,13131,16.4,34.7,2014,3,6,0.6,5.0
2014-03-03,189.491,3145,12000,16.7,35.3,2014,3,0,0.0,4.3
2014-03-04,183.998,3173,11934,17.7,32.4,2014,3,1,0.2,5.1
2014-03-05,180.734,3187,11906,18.7,32.7,2014,3,2,0.7,3.1
2014-03-06,255.137,3262,12444,15.5,46.1,2014,3,3,0.0,1.4
2014-03-07,316.991,3340,13053,16.5,45.0,2014,3,4,0.0,1.3
2014-03-08,710.748,3572,13877,17.5,40.8,2014,3,5,0.0,2.4
2014-03-09,627.513,3544,13317,18.5,38.4,2014,3,6,1.3,2.5
2014-03-10,182.637,3265,12242,19.5,41.3,2014,3,0,0.0,2.0
2014-03-11,155.799,3302,12042,20.5,38.1,2014,3,1,0.0,5.0
2014-03-12,165.772,3285,12152,21.5,35.4,2014,3,2,23.0,5.8
2014-03-13,231.46,3168,12194,16.2,27.0,2014,3,3,8.8,4.2
2014-03-14,318.743,3236,12840,17.2,24.0,2014,3,4,0.3,3.3
2014-03-15,648.711,3390,13325,18.2,26.1,2014,3,5,0.0,6.9
2014-03-16,556.961,3337,12806,19.2,29.7,2014,3,6,0.0,10.6
2014-03-17,161.899,2969,11420,20.1,29.5,2014,3,0,1.3,12.4
2014-03-18,157.02,3006,11307,20.9,30.8,2014,3,1,0.5,12.6
2014-03-19,153.474,2994,11282,36.9,30.9,2014,3,2,0.1,9.0
2014-03-20,285.908,2958,10986,14.0,60.3,2014,3,3,2.7,6.4
2014-03-21,338.58,3210,11980,13.7,55.4,2014,3,4,0.0,5.0
2014-03-22,747.613,3585,12766,14.7,54.8,2014,3,5,0.0,7.6
2014-03-23,634.163,3535,12289,15.7,53.0,2014,3,6,0.0,10.2
2014-03-24,172.744,3091,11276,16.7,47.6,2014,3,0,0.0,11.2
2014-03-25,164.51,3166,11205,17.7,45.5,2014,3,1,9.3,14.2
2014-03-26,310.778,3154,11708,18.1,53.6,2014,3,2,8.9,13.8
2014-03-27,243.303,2992,11436,17.0,54.8,2014,3,3,0.0,12.7
2014-03-28,355.706,3058,11827,20.6,59.8,2014,3,4,0.0,15.7
2014-03-29,841.608,3292,12585,16.4,61.1,2014,3,5,10.7,14.2
2014-03-30,703.648,3268,12183,17.2,62.9,2014,3,6,3.8,12.7
2014-03-31,203.462,2909,11265,22.4,56.7,2014,3,0,0.0,12.0
2014-04-01,165.495,2918,10902,20.7,56.3,2014,4,1,0.0,13.2
2014-04-02,156.299,2818,10848,19.3,52.6,2014,4,2,0.0,14.3
2014-04-03,182.428,3023,11668,6.5,46.1,2014,4,3,4.9,10.7
2014-04-04,255.61,3178,12397,6.8,53.9,2014,4,4,0.8,7.0
2014-04-05,599.296,3477,13134,8.1,57.3,2014,4,5,0.6,6.2
2014-04-06,508.157,3525,12626,8.9,56.4,2014,4,6,0.0,8.0
2014-04-07,140.478,2902,11204,9.7,49.2,2014,4,0,0.0,11.6
2014-04-08,122.72,2916,10665,11.1,46.1,2014,4,1,0.0,12.2
2014-04-09,127.832,2942,10804,11.9,46.9,2014,4,2,0.0,12.9
2014-04-10,215.828,3196,11791,10.0,29.2,2014,4,3,0.0,12.8
2014-04-11,290.03,3315,12327,11.0,30.9,2014,4,4,0.1,12.3
2014-04-12,566.457,3542,12838,7.8,34.8,2014,4,5,0.1,13.4
2014-04-13,513.365,3605,12390,8.8,33.8,2014,4,6,2.4,13.5
2014-04-14,147.639,3167,11406,14.0,28.7,2014,4,0,0.0,13.7
2014-04-15,139.258,3220,11221,15.0,28.1,2014,4,1,0.0,16.0
2014-04-16,146.567,3095,10831,7.2,22.8,2014,4,2,0.0,16.3
2014-04-17,143.722,2922,10290,7.4,19.4,2014,4,3,12.5,13.4
2014-04-18,197.275,3041,10883,8.4,21.0,2014,4,4,0.7,13.5
2014-04-19,404.586,3347,11654,10.1,25.7,2014,4,5,0.0,12.5
2014-04-20,343.016,3286,11238,11.1,24.4,2014,4,6,0.0,13.6
2014-04-21,115.693,2956,10176,10.8,19.6,2014,4,0,0.0,15.0
2014-04-22,107.049,2994,10083,11.8,17.9,2014,4,1,0.0,14.9
2014-04-23,247.28,3023,10907,11.5,77.4,2014,4,2,0.0,15.4
2014-04-24,237.016,3233,11043,11.6,72.8,2014,4,3,0.0,16.6
2014-04-25,337.07,3348,11785,12.7,73.7,2014,4,4,0.0,17.1
2014-04-26,729.993,3610,12622,13.1,73.7,2014,4,5,0.0,17.1
2014-04-27,739.012,3638,12334,14.7,70.6,2014,4,6,12.1,15.6
2014-04-28,184.234,3207,11056,16.2,62.6,2014,4,0,27.2,13.6
2014-04-29,175.214,3229,10950,16.2,58.1,2014,4,1,23.2,14.2
2014-04-30,519.717,3094,12780,14.9,53.4,2014,4,2,1.1,14.5
2014-05-01,764.424,3451,13517,10.9,45.8,2014,5,3,0.0,16.3
2014-05-02,616.635,3435,13544,11.9,41.1,2014,5,4,0.2,17.4
2014-05-03,999.192,3675,14249,12.9,38.0,2014,5,5,0.0,14.4
2014-05-04,1071.313,3730,14190,13.9,37.6,2014,5,6,1.2,13.3
2014-05-05,1369.27,3862,14389,14.9,32.3,2014,5,0,0.1,11.6
2014-05-06,968.308,3725,13692,15.9,33.1,2014,5,1,0.0,12.7
2014-05-07,202.774,2979,11914,16.5,38.3,2014,5,2,0.3,15.3
2014-05-08,211.273,2912,12170,15.1,40.3,2014,5,3,2.7,15.4
2014-05-09,313.797,2984,12709,18.7,35.7,2014,5,4,0.0,15.5
2014-05-10,731.396,3503,13870,19.2,31.9,2014,5,5,0.0,17.2
2014-05-11,710.344,3393,13297,20.2,31.4,2014,5,6,18.5,17.3
2014-05-12,189.195,2809,11961,15.8,34.9,2014,5,0,15.6,17.9
2014-05-13,169.109,2934,11926,21.6,34.0,2014,5,1,0.0,20.1
2014-05-14,262.725,2950,12503,15.8,33.3,2014,5,2,1.6,18.5
2014-05-15,374.875,3024,12693,8.9,27.8,2014,5,3,0.0,18.6
2014-05-16,412.728,3101,13128,15.5,30.1,2014,5,4,0.0,19.0
2014-05-17,795.736,3400,13757,17.2,24.5,2014,5,5,0.0,18.7
2014-05-18,682.216,3385,13296,18.2,24.0,2014,5,6,0.0,18.6
2014-05-19,205.941,2910,12277,18.555555555555557,32.4,2014,5,0,0.0,19.4
2014-05-20,210.348,3073,12132,16.8,32.8,2014,5,1,4.5,18.4
2014-05-21,255.109,3661,12040,10.6,35.7,2014,5,2,0.0,18.4
2014-05-22,350.17,3278,12094,6.7,60.7,2014,5,3,0.0,19.5
2014-05-23,450.299,3372,12509,8.2,61.7,2014,5,4,0.0,19.2
2014-05-24,903.361,3646,13144,10.8,64.8,2014,5,5,0.0,21.8
2014-05-25,877.37,3630,12708,11.8,64.6,2014,5,6,7.7,20.5
2014-05-26,258.698,3276,11912,10.6,58.0,2014,5,0,2.3,20.5
2014-05-27,227.249,3266,11766,11.4,54.2,2014,5,1,0.0,22.0
2014-05-28,255.541,3328,11745,12.2,54.0,2014,5,2,1.2,21.6
2014-05-29,304.692,3199,12629,10.2,31.2,2014,5,3,0.0,22.8
2014-05-30,428.235,3205,12808,10.1,35.4,2014,5,4,0.0,23.6
2014-05-31,944.124,3468,13904,12.2,39.4,2014,5,5,0.0,24.3
2014-06-01,828.952,3398,13402,14.5,37.4,2014,6,6,0.0,23.9
2014-06-02,240.954,3105,12268,12.4,32.0,2014,6,0,5.9,20.9
2014-06-03,377.292,3919,12587,9.5,22.4,2014,6,1,19.8,19.1
2014-06-04,1045.613,3426,14233,5.1,37.3,2014,6,2,3.1,21.1
2014-06-05,624.924,3340,14185,8.2,40.4,2014,6,3,1.2,20.7
2014-06-06,1184.747,3776,15004,7.1,40.6,2014,6,4,0.0,21.4
2014-06-07,1024.541,3814,14947,8.1,43.3,2014,6,5,0.2,21.0
2014-06-08,858.369,3674,14303,9.1,43.2,2014,6,6,0.7,20.6
2014-06-09,250.883,3052,13087,11.5,42.2,2014,6,0,0.9,20.9
2014-06-10,237.017,3078,12943,12.5,40.5,2014,6,1,4.0,21.0
2014-06-11,260.594,3269,12858,12.2,36.3,2014,6,2,4.8,20.4
2014-06-12,273.552,3174,12530,7.5,35.1,2014,6,3,7.2,19.4
2014-06-13,349.027,3147,12532,10.6,38.0,2014,6,4,1.0,20.3
2014-06-14,699.06,3298,13220,13.0,41.1,2014,6,5,0.0,22.1
2014-06-15,614.977,3254,12836,14.0,40.2,2014,6,6,0.0,22.6
2014-06-16,196.299,3047,11981,13.6,37.0,2014,6,0,0.0,23.3
2014-06-17,189.585,3059,11894,14.6,36.6,2014,6,1,1.9,22.0
2014-06-18,214.803,3003,12028,11.5,33.6,2014,6,2,0.3,22.5
2014-06-19,244.795,3012,12386,12.5,32.3,2014,6,3,0.3,22.6
2014-06-20,319.946,3131,12148,13.5,34.8,2014,6,4,1.4,22.2
2014-06-21,646.902,3356,13466,14.5,37.2,2014,6,5,2.3,21.3
2014-06-22,565.985,3416,13112,15.4,36.9,2014,6,6,5.9,21.9
2014-06-23,199.923,3099,12247,16.5,33.3,2014,6,0,12.4,21.1
2014-06-24,214.503,3156,12309,17.5,31.3,2014,6,1,2.5,21.8
2014-06-25,586.033,3252,11833,13.7,80.5,2014,6,2,0.0,22.8
2014-06-26,418.163,3283,11788,13.3,75.8,2014,6,3,0.0,23.7
2014-06-27,471.911,3258,12078,14.3,74.7,2014,6,4,0.0,24.0
2014-06-28,1003.686,3368,12571,15.3,79.1,2014,6,5,0.8,24.0
