date,audiCnt,scrnCnt,showCnt,avgRels,maxShare,rain,temp
7/21/18,955.723,5254,17964,10.2,48.1,0,29.3
7/22/18,916.034,5280,17559,11.2,50.4,0,29.6
7/23/18,281.644,4583,16382,11.4,39,0,29.6
7/24/18,280.637,4582,15975,12.5,36.1,0,29.7
7/25/18,1051.753,5033,16692,10.9,57.4,0,29.7
7/26/18,658.13,4944,16833,8.8,59.9,0,29.9
7/27/18,730.5,5133,17282,283.7,64.3,0.1,30
7/28/18,1439.375,5262,18074,10,66.5,3.6,28.9
7/29/18,1373.803,5383,17864,285.7,66.8,0.1,29.4
7/30/18,731.785,5055,17256,10.5,60.5,0.2,29
7/31/18,700.549,5103,17254,11.8,58.5,0,29.2
8/1/18,1800.101,5184,18090,663.3,69.5,0,30
8/2/18,1587.108,5168,18025,8,68,0,30.2
8/3/18,1556.381,5231,18306,283.8,69.5,0.1,30.1
8/4/18,2047.573,5389,18570,9.9,71.7,0,30.3
8/5/18,1834.919,5381,18306,10.7,71.1,1.6,30
8/6/18,892.341,4807,17479,10.3,70.2,12.1,29.1
8/7/18,766.22,4773,17231,9.5,66.7,1.2,28.6
8/8/18,1142.167,5265,18148,6.9,34.8,1.6,28.8
8/9/18,942.725,5391,18260,7.7,34.4,3,28.5
8/10/18,988.784,5503,18581,9.6,36.1,8.2,27.7
8/11/18,1750.373,5617,18962,10.6,37.1,0.9,27.7
8/12/18,1621.526,5632,18640,11.6,35.3,0.5,28.1
8/13/18,722.406,5163,17893,393.3,36,0.9,29.7
8/14/18,839.705,5257,17893,10.6,35.7,0,29.9
8/15/18,1818.999,6011,18769,7.7,26.3,3.5,29.4
8/16/18,655.095,5704,17960,7.3,24.3,5.2,27.1
8/17/18,675.997,5765,18247,8.3,25.9,0,25.1
8/18/18,1284.5,6010,18849,10.7,25.8,0,24.2
8/19/18,1132.428,5968,18467,11.7,26.2,0,25.2
8/20/18,420.618,5370,17199,11,29.1,0,26.4
8/21/18,393.813,5394,17065,11.8,27.3,2.2,26.8
8/22/18,434.108,4900,17388,10.6,22,0,28.9
8/23/18,326.89,4833,16556,11.4,22.7,25.3,27.1
8/24/18,494.398,5035,17405,12.4,27.6,20.6,25.6
8/25/18,912.06,5225,18293,13.4,29.3,1.1,24.5
8/26/18,825.419,5162,17843,14.4,31.5,54.3,22.3
8/27/18,284.609,4539,16464,13.7,35.5,45.5,23.5
8/28/18,279.091,4781,16522,16.4,37.2,30.3,25.1
8/29/18,533.825,4809,16681,191,29.2,16.9,26.1
8/30/18,339.931,4649,16654,192,27.5,15.2,26.3
8/31/18,432.436,4748,17089,193,28.6,31.7,23.7
9/1/18,639.853,4998,17699,192.6,31.7,8.2,23.3
9/2/18,703.813,5024,17370,193.6,29.7,1.4,22.4
9/3/18,259.119,4660,16374,196,33.5,32.1,23.8
9/4/18,246.593,4739,16289,197,37.1,26.6,23.7
9/5/18,255.654,4638,16248,198,42.1,0,23.3
9/6/18,230.829,4457,15575,14.7,41.9,1.1,22.6
9/7/18,303.08,4564,16221,17.2,47.2,4.5,21.3
9/8/18,586.353,5185,17500,16.7,50.7,0,19.5
9/9/18,574.05,5142,17158,17.7,50.5,0.5,20.4
9/10/18,165.194,4058,14472,16.8,44.2,0.1,20.6
9/11/18,148.196,4393,15045,20,42.9,0,19.6
9/12/18,242.544,3909,16732,14.6,40.3,0.1,21
9/13/18,210.225,3631,16164,9.9,33.2,2.9,20.9
9/14/18,269.215,4293,17632,15.5,34.8,11,21.6
9/15/18,544.013,4556,18813,19.7,39.5,2.3,22
9/16/18,462.285,4382,18126,18.66666667,39.4,0.4,22.7
9/17/18,144.668,3719,15628,14.5,34,0.1,21.9
9/18/18,129.975,3496,14628,13.7,33.3,0,21
9/19/18,433.296,4659,17878,8.2,27.7,2.4,20.6
9/20/18,396.124,5139,17822,3.4,31.5,12.6,19.7
9/21/18,577.147,4991,18426,4.777777778,36,26.4,19.3
9/22/18,1051.415,5961,20046,5.2,40.8,0.6,20.3
9/23/18,1056.723,5938,19802,6.2,45.2,0.2,18.9
9/24/18,1394.927,5800,19499,7.2,49.2,0,16.6
9/25/18,1603.913,5996,19909,8.2,49.1,0.3,16.5
9/26/18,1460.668,5485,19073,7.8,44.3,0.5,17.8
9/27/18,360.774,4581,17566,9.1,43.4,0,17.2
9/28/18,385.987,4600,17688,9,42.4,0,16.9
9/29/18,762.66,5195,18747,10.8,43.1,1.8,18.6
9/30/18,687.747,5152,18278,11.8,43.4,0.7,18.5
10/1/18,208.714,4075,16272,12,42.6,1.2,16
10/2/18,239.974,4119,16481,10.4,40.1,0,15.5
10/3/18,1486.968,5126,19393,9.8,49.6,0,15.5
10/4/18,411.486,4529,17774,7.9,44.3,0.4,18.1
10/5/18,563.46,4694,18338,11.8,43.8,57.9,17.5
10/6/18,1143.514,4995,19348,12.8,44.8,81.2,18.8
10/7/18,924.125,4932,19033,13.8,42.9,0,17.6
10/8/18,529.988,4684,18636,12.4,40.4,0,14.5
10/9/18,795.37,5172,18963,6.4,38.4,0,14.8
10/10/18,232.165,4125,16687,174.6,39.4,1.6,13.9
10/11/18,222.376,4383,16853,171.4,36.6,0,10.7
10/12/18,322.201,4558,17331,172.4,36.6,0,10.4
10/13/18,613.713,4987,18253,173.6,36.6,0,11.8
10/14/18,550.561,5168,18067,8.2,35.6,0,13.1
10/15/18,202.018,4352,16380,177.6,34.6,0,14
10/16/18,176.229,4398,16165,178.6,33.7,0.3,13
10/17/18,185.331,4324,16103,176.9,31.8,1.5,12.4
10/18/18,210.785,4585,14972,9.7,32.8,6.3,11.6
10/19/18,282.615,4824,15546,12.9,29.9,0,12.1
10/20/18,496.257,5200,17107,11,29.6,0,11.5
10/21/18,433.605,5178,16782,12,27.7,0,11.6
10/22/18,142.339,4310,14559,13.4,23.7,0,12.8
10/23/18,140.988,4347,14335,629.6,24.5,1.2,13.2
10/24/18,170.405,4330,14362,630.4,20.4,0,12.2
10/25/18,275.728,4269,15571,627.6,53.3,0,12.3
10/26/18,374.451,4439,16329,628.4,52.1,6.9,12.3
10/27/18,615.034,4747,17167,626.3,52.8,0.3,10.6
10/28/18,559.806,4691,16720,627.1,50.1,5,10.6
10/29/18,237.053,4307,15401,627.7,47.5,0.3,9.8
10/30/18,190.052,4262,15570,630.9,40,0,7.5
10/31/18,604.928,4707,16353,624.2,41.5,0,7.8
11/1/18,332.472,4496,15778,625.2,47.2,0,7.7
11/2/18,468.739,4526,16033,623.4,50.1,0,9
11/3/18,876.238,4925,17221,627.2,51.6,0,9.7
11/4/18,809.355,4867,16706,625.3,53.6,0,10.2
11/5/18,315.544,4476,15454,629.2,56.1,0,10.7
11/6/18,312.295,4479,15306,630.2,54.4,0.2,11.8
11/7/18,352.758,4018,15367,625.8,47.9,6.1,12.8
11/8/18,357.231,3983,14934,626.5,44.7,34.6,14
11/9/18,473.254,4216,15863,626.2,45.3,0.4,12.4
11/10/18,898.599,4538,16981,624.2,43.5,0,10.9
11/11/18,851.341,4587,16629,625.2,41.7,1.1,9.5
11/12/18,290.586,3720,14816,628.8,41.5,1,9.3
11/13/18,293.621,3801,14783,629.3,39.3,0.4,8.8
11/14/18,534.846,4053,16180,11.3,51,0.4,8.5
11/15/18,575.797,4788,16386,6.2,38.4,0,8.7
11/16/18,603.168,4802,16592,7,38.4,1,9
11/17/18,1081.106,5220,17168,7.8,40.1,0,7.4
11/18/18,974.253,5244,16771,8.6,36.5,0,6.4
11/19/18,337.821,4551,15638,10,39.7,0,7.2
11/20/18,319.089,4522,15242,9.9,39.7,0.1,6.1
11/21/18,333.632,4369,15126,11.6,44.5,0.7,6.2
11/22/18,397.19,4118,15234,9.5,32.3,0,4.1
11/23/18,503.314,4209,15774,10.3,37.3,0,2.3
11/24/18,983.935,4566,16754,10.9,40,4.3,3.7
11/25/18,909.045,4534,16429,11.9,40.3,0,5.7
11/26/18,330.19,4021,15322,13.4,40.5,0,5.9
11/27/18,306.245,4176,14555,13,41,0,7.8
11/28/18,720.822,5051,16846,12.3,39.9,0,5.9
11/29/18,434.24,4707,16461,12.5,40,0,5
11/30/18,581.734,5052,17161,12.9,40.4,0,5.1
12/1/18,997.217,5218,17855,13.9,41.8,0,5.4
12/2/18,912.573,5216,17529,14.9,43,0.2,8.5
12/3/18,351.145,4703,16391,15.7,42.6,8.6,12.1
12/4/18,339.926,4694,16119,16.1,40,12.2,10.2
12/5/18,414.475,4807,17283,13.1,28.3,0,3.9
12/6/18,415.949,4738,16475,11,25.1,2.5,4
12/7/18,491.531,4850,16958,10.6,26.4,0,-3
12/8/18,978.039,5332,18263,11.7,25.5,0.1,-5
12/9/18,896.82,5354,18012,12.7,26.9,0,-4.4
12/10/18,295.242,4969,16368,13.5,27,0,-1.9
12/11/18,302.541,4807,16072,14.5,27.2,1.8,0.3
12/12/18,335.382,4786,16467,11.8,23.7,0,-0.5
12/13/18,323.382,4764,15648,14.8,24.6,0.3,-0.3
12/14/18,425.899,4992,15902,14.4,25.6,0,-2.4
12/15/18,811.737,5598,17339,14.9,27.5,0,-1.9
12/16/18,744.977,5518,17022,15.7,27.8,0.6,0.6
12/17/18,254.726,4357,15236,15.5,28.9,0.1,3.2
12/18/18,297.238,4489,15060,17.7,27.1,0,2.5
12/19/18,596.986,5292,16032,11.2,41,0,5.1
12/20/18,500.213,5272,15852,13.3,36.2,0,4.2
12/21/18,583.875,5430,16323,12.7,31.5,0,5.1
12/22/18,1141.79,6235,18073,12,33.6,0,6.7
12/23/18,1151.386,6337,17937,13,35.7,0.9,5.5
12/24/18,935.729,6410,17817,13.6,36.9,0,-0.3
12/25/18,1854.211,6698,19070,10.4,27.7,0,0.4
12/26/18,689.685,5895,17612,10.7,30.2,0,2.5
12/27/18,455.047,5963,17578,11.7,27.4,0,-4.8
12/28/18,550.943,6203,18036,12.7,27,0.1,-7
12/29/18,1050.699,6507,18687,13.7,30.2,0,-5.1
12/30/18,1070.886,6436,18473,14.7,32.1,0,-4.7
12/31/18,856.7,6216,18429,15.7,33.3,0,-3.2
1/1/19,1123.339,6427,18463,14.7,33.8,0.1,-2.1
1/2/19,328.08,6011,17368,15.7,31.1,0,-2.5
1/3/19,359.292,5699,16729,14.3,30.5,0,-2.1
1/4/19,366.547,5926,17277,16.9,28.1,0,-0.7
1/5/19,787.563,6632,17943,15.9,30.8,0,0.2
1/6/19,697.862,6653,17537,16.7,32.1,0,-1.3
1/7/19,230.595,5674,16157,18.2,26.9,0,-0.5
1/8/19,231.542,5635,15971,17.1,27.4,0,-0.7
1/9/19,363.192,5183,16454,29.5,32.4,0,-2.9
1/10/19,392.997,5825,17025,13.4,28,0,0.5
1/11/19,421.779,5930,17477,14.4,31.8,0,2.1
1/12/19,949.129,6032,18279,30.9,33.4,2.4,3
1/13/19,901.899,6077,17880,18,35.4,0,1.3
1/14/19,305.928,5249,16129,15.5,34.9,0,1
1/15/19,309.249,5324,16131,16.1,33.9,0.1,0.9
1/16/19,317.046,5608,15619,13.9,30.6,0,-3.2
1/17/19,318.846,5427,15215,11.8,25,0,0.4
1/18/19,344.692,5838,16009,15.1,28.8,0,0.8
1/19/19,752.127,6123,16643,16.7,32,0.2,2.9
1/20/19,699.108,6007,16197,15.6,33.1,0.1,1.6
1/21/19,239.698,5439,15260,18.8,30.6,0,0.5
1/22/19,224.404,5591,15149,17,29.4,0,2.6
1/23/19,491.379,4995,16921,16.6,73.2,0,3.1
1/24/19,440.461,4891,16461,15.9,72.6,0,0.7
1/25/19,488.821,4998,17005,18.2,76.8,0,-0.4
1/26/19,1288.152,5376,18213,11.5,75.6,0,-1.8
1/27/19,1287.884,5335,17910,12.5,78.5,0,-0.2
1/28/19,490.692,4465,16345,20.9,78,0.2,2.6
1/29/19,454.474,4559,16498,21.1,74.5,0,0
1/30/19,997.659,4630,18379,12.1,56,0,3.5
1/31/19,626.869,4847,18684,7.7,54.8,4.9,0.3
2/1/19,732.08,5017,19403,10.1,62.9,0,-1.3
2/2/19,1544.969,5236,20392,9.6,62.4,0,2.1
2/3/19,1590.35,5306,20416,10.2,66.6,12.8,5.6
2/4/19,1373.274,5277,20448,22,71.3,0,2.5
2/5/19,1690.157,5321,20211,20.3,66,0,2.9
2/6/19,1788.947,5764,20051,11.5,62.5,0,5.6
2/7/19,707.482,5133,18369,12.5,62.8,0.5,2.1
2/8/19,642.747,5072,18418,11,61.7,0,-2
2/9/19,1269.898,5376,19406,14.5,59.5,0,-1.7
2/10/19,1111.697,5341,19060,15.5,58,0,-1.4
2/11/19,347.543,4843,17813,15.3,59.7,0,-0.8
2/12/19,336.336,4973,17746,15.9,56.5,0,0.1
2/13/19,382.757,4677,18039,12.5,42.9,0,0.3
2/14/19,482.963,5184,18036,6.3,33.1,0.1,0.6
2/15/19,480.607,5267,18173,5.9,38,0.4,2
2/16/19,973.994,5635,18842,8.2,40,0.1,-0.3
2/17/19,895.177,5721,18469,9.2,37.5,0,-0.2
2/18/19,317.622,5278,17421,8.9,34,0.1,2.2
2/19/19,341.097,5065,16961,600.1,32.1,16.3,2.9
2/20/19,448.188,5011,17128,599.6,39.3,0,2.8
2/21/19,383.117,4883,16394,600.6,35.9,0,2.7
2/22/19,444.929,5091,16847,601.6,38.2,0,3.9
2/23/19,883.355,5418,17683,602.6,38.3,0,5
2/24/19,812.869,5266,17188,602.9,37.4,0,6.1
2/25/19,316.079,4802,16305,603.9,35.8,0,6
2/26/19,306.762,4811,16150,604.9,32.4,0,5.4
2/27/19,603.576,4866,16774,601.1,25.4,0.4,7.1
2/28/19,412.214,5189,17273,10.7,24.2,0.1,6.8
3/1/19,848.5,5813,18246,11.7,28.1,0,6
3/2/19,679.337,5704,17847,17.6,25.1,0,6.9
3/3/19,526.029,5558,17276,18.6,26.5,0,8.7
3/4/19,156.716,4696,15405,16.8,25.5,0,8.8
3/5/19,138.68,4579,15104,17.1,22.7,0,8.2
3/6/19,536.987,4414,17287,17.5,85.6,1,8.8
3/7/19,383.287,4528,17091,18.1,80.7,0.5,6.5
3/8/19,495.451,4621,17524,19.1,83,0,6.1
3/9/19,1185.732,5113,18534,20.3,84.1,0.3,7.9
3/10/19,1025.191,5053,18103,21.3,82.1,7.9,7.8
3/11/19,226.717,4348,16252,20.9,74.7,1.1,6.4
3/12/19,196.94,4422,16033,21.3,69.2,0.9,5.8
3/13/19,191.326,4837,16259,21.8,65.1,0,3.9
3/14/19,214.901,4603,16338,13,51.6,0,5.2
3/15/19,280.529,4714,17059,19.8,60.7,3.3,5.8
3/16/19,716.14,5399,17567,21,64.1,0.2,5.8
3/17/19,585.3,5308,17127,21.8,60.4,0,6.6
3/18/19,155.08,4302,15193,23.8,51.2,0,7.5
3/19/19,139.682,4469,14976,16.6,47.5,0,10.7
3/20/19,292.12,4580,15834,26.3,54.4,16.1,11.4
3/21/19,289.863,4417,16390,6.7,56.2,2.1,9.8
3/22/19,351.846,4489,16796,11.7,58.9,0,5.2
3/23/19,797.495,4870,18005,12.5,59,1.4,4.2
3/24/19,683.442,4883,17586,13.3,59.7,0,4.7
3/25/19,203.253,4062,15782,27.1,59,0,7.2
3/26/19,181.434,4095,15543,21.6,55.8,0,10.5
3/27/19,549.195,5186,16522,5.5,38,0.1,12.8
3/28/19,258.262,4601,15899,7,34.2,0.6,10.6
3/29/19,337.498,4957,16927,7.5,39.1,0,10.6
3/30/19,759.36,5335,18392,7.2,36.3,3,7.2
3/31/19,670.188,5380,17922,7.4,33.4,0.2,5.4
4/1/19,217.092,4653,16137,9,34,0,5.7
4/2/19,171.217,4532,15521,8.5,32.7,0,6.7
4/3/19,245.947,4582,16221,9.1,34.9,0,7.4
4/4/19,197.467,4670,15837,7.8,27.3,0,9.9
4/5/19,263.898,4909,16436,8.7,26.3,0,11.7
4/6/19,570.149,5410,17742,10,27.8,0.6,11.6
4/7/19,474.08,5391,17342,11,25.9,2.8,12.5
4/8/19,139.659,4552,15240,12.4,26.5,0,11.8
4/9/19,128.767,4607,14811,13.9,28.7,23.2,9.3
4/10/19,179.605,4857,15867,10.5,22.1,8.5,7.2
4/11/19,157.316,4792,15494,5.6,17.4,0,8.8
4/12/19,202.866,4956,15996,6.6,19.8,0.1,10.7
4/13/19,344.195,5083,16354,9,21.4,0,11.6
4/14/19,351.167,5179,16282,8.6,23.6,0.8,10.2
4/15/19,109.701,4669,14486,9.6,23.2,0,11.1
4/16/19,115.916,4069,12632,14.3,29.6,0,14.2
4/17/19,114.146,4009,13368,730.3,22.3,0.5,15.5
4/18/19,107.052,3842,11751,731,20.1,0,15.3
4/19/19,134.691,4181,12755,735,20.3,0,12.8
4/20/19,238.913,4487,14065,736,23.1,0.1,14.7
4/21/19,207.475,4423,13627,737,23.8,0.1,16.5
4/22/19,79.946,4025,11774,738,21.5,0,17.6
4/23/19,81.885,4084,11620,739,19.6,5.6,16.8
4/24/19,1372.482,4147,14716,735.8,97.1,6.9,17.3
4/25/19,869.109,4389,14966,734.5,95.3,4.5,13.5
4/26/19,1088.664,4402,15416,736.2,95.8,6.3,9.4
4/27/19,1806.633,4473,16200,738.7,92.3,0.1,11.4
4/28/19,1572.666,4481,15852,738.2,91.2,0.2,12.1
4/29/19,500.256,4095,14477,740,92.9,19.1,11.3
4/30/19,586.487,4304,14905,739.2,92.7,0.1,14.6
5/1/19,1173.676,4718,16405,736.5,78.4,0,15.4
5/2/19,475.692,4127,15098,463,78.9,0,16
5/3/19,694.481,4441,15872,465.7,82.2,0,16.7
5/4/19,1192.821,5218,17417,464.1,76.4,0,17.6
5/5/19,1202.112,5334,17591,464.9,73.2,0,18.9
5/6/19,983.551,5160,16851,465.7,66.4,0.1,14
5/7/19,268.439,4146,14217,11.6,62.5,0,13.9
5/8/19,196.365,3714,13778,461.1,61.5,0,15.7
5/9/19,275.307,4508,15866,5,41.1,0,17.1
5/10/19,374.801,4685,16461,5.9,45.9,0,17.6
5/11/19,815.265,5273,17538,6,44.4,0,18.5
5/12/19,729.543,5285,17196,6.8,40.7,0,18.4
5/13/19,213.015,4387,15642,7.6,39.9,0,17.9
5/14/19,205.693,4476,15476,8.7,35.5,0,19.8
5/15/19,365.73,4755,16807,12.3,47.1,0,20.3
5/16/19,323.183,5074,16711,6.1,50.9,0,21.4
5/17/19,426.978,5172,17401,7.1,50.2,1.7,21.3
5/18/19,935.26,5658,18407,10.2,48.3,21.3,18.8
5/19/19,885.708,5620,17976,11.2,49.9,7.2,19.5
5/20/19,293.331,4869,16557,9.9,54.9,1.7,17
5/21/19,253.523,4967,16601,11.2,52.6,0,17
5/22/19,253.19,4409,16660,10.3,49.3,0,19.2
5/23/19,282.057,4797,16822,10.3,38.8,0,20.9
5/24/19,384.026,5059,17323,11.3,38.8,0,22.9
5/25/19,863.312,5556,18356,10.1,37.3,0,23.3
5/26/19,837.131,5406,17737,11.1,41.7,0.1,23.2
5/27/19,290.22,4951,16779,12.1,37.4,22.9,18.6
5/28/19,254.984,4797,16214,12.5,40.7,0,17.8
5/29/19,562.956,5004,16960,10.3,40.6,0,19.7
5/30/19,732.739,4748,16711,12.4,75.7,0.1,20.5
5/31/19,907.399,4889,17371,13.1,72.7,0.8,18.6
6/1/19,1626.639,5140,18128,12.3,68.8,0,18.9
6/2/19,1465.455,5173,17743,13.3,67.7,0,20.6
6/3/19,514.623,4646,16687,14.1,72.6,0,22
6/4/19,483.912,4559,16458,15.9,70,0,23.1
6/5/19,695.587,5091,17392,14.5,59.6,0,22.9
6/6/19,1545.562,5362,18758,661.8,53.5,20.7,21.1
6/7/19,974.715,5232,18409,663.6,53.1,24.2,18.6
6/8/19,1255.891,5371,18885,664.6,50.5,0.1,20.1
6/9/19,1075.238,5329,18360,665.6,47.2,1.5,19.7
6/10/19,355.396,4376,16505,671.3,52.4,4,18.3
6/11/19,309.833,4417,16386,665.9,47.9,0.3,18.8
6/12/19,386.536,4436,17224,668.6,36.1,0,19.7
6/13/19,349.697,4654,16859,658.7,36.6,0,21.2
6/14/19,466.061,4857,17382,664.1,35,2.3,20.2
6/15/19,960.179,5303,18060,664.3,43.7,3.8,20.4
6/16/19,869.344,5288,17839,665.3,46.6,0.1,20.2
6/17/19,302.956,4653,16612,667.1,43.2,0,21.3
6/18/19,300.006,4633,16313,667.6,43.6,2.1,21.3
6/19/19,388.561,4467,17031,662.8,35.4,0.8,22.2
6/20/19,474.395,4877,17789,10.5,30.2,0,23.4
6/21/19,566.6,5128,18372,8.2,30.2,1.9,22.8
6/22/19,1236.122,5632,19077,663,33,1,21.7
6/23/19,1162.561,5688,18704,663.8,33.5,0.3,21.6
6/24/19,389.213,4732,17446,16.9,32.4,0.1,22.5
6/25/19,355.485,4777,17331,19.6,32.8,0,23.6
6/26/19,774.216,5602,17653,10.1,25.4,33.1,21.1
6/27/19,424.774,5444,17874,433.1,25.8,12,23.8
6/28/19,504.409,5416,18031,17,29.6,0.8,23.6
6/29/19,1164.073,6041,18943,13.1,33.5,31.7,21.6
6/30/19,1027.934,6140,18702,436.1,34.2,0,23.8
7/1/19,384.06,5934,17789,13.3,28.3,0.4,23.2
7/2/19,849.584,5322,18030,437.5,79,0,23.4
7/3/19,697.145,5003,17851,16,72.8,0,23.1
7/4/19,615.583,4874,17453,18.44444444,68.7,0,24.4
7/5/19,897.722,5058,18054,17.11111111,70.8,0,25.1
7/6/19,1716.429,5253,19014,18.11111111,71.5,0,25.1
7/7/19,1451.57,5319,18627,19.11111111,68.6,0.2,23.5
7/8/19,409.695,4826,17310,18.1,58.7,0.5,22.6
7/9/19,436.678,4987,17317,18.8,56.5,0.2,22.6
7/10/19,411.915,4701,17730,18.7,49.5,20.7,20.9
7/11/19,358.681,5126,17541,15.3,44.7,8.5,22.2
7/12/19,454.966,5044,17538,19.1,49.6,0.4,23.2
7/13/19,1139.627,5734,19181,17.3,51.4,1.6,23.3
7/14/19,1010.989,5699,18683,19.6,47.4,2.1,23.9
7/15/19,272.196,5027,17000,19.3,39.5,8.8,23.2
7/16/19,270.405,5161,17007,20.3,36.2,4.5,23.8
7/17/19,478.794,4940,18166,18.6,63.6,3.7,24.4
7/18/19,419.434,4818,17642,18.6,55.8,8.1,24.3
7/19/19,551.215,4913,18259,20.3,55.3,13.9,25.2
7/20/19,1212.757,5448,19029,19.6,60.9,56.5,24.8
7/21/19,1124.807,5390,18526,23.1,60.6,20,24.8
7/22/19,336.153,4726,17303,21,50,0.3,27
7/23/19,322.864,4877,17423,22.7,47.6,0,27.9
7/24/19,469.326,4933,18711,20,30.6,0.5,26.8
7/25/19,439.628,5602,18909,19.4,30.7,16.3,26.6
7/26/19,473.592,5746,19173,20.2,33.4,19,26.5
7/27/19,974.497,6155,19903,25,37,12.1,27.1
7/28/19,882.066,6168,19537,26,36.6,10.9,26.9
7/29/19,467.377,5667,18741,23.3,33.1,0.1,27.8
7/30/19,470.214,5711,18538,17.4,30.8,0.7,28.4
7/31/19,1328.776,6013,20634,13.9,36.6,6,28.4
8/1/19,889.443,5915,20697,14.7,44.4,3.4,28.4
8/2/19,944.395,6145,21053,21.4,50.3,0.1,28.8
8/3/19,1408.233,6264,21594,22.4,56,0.5,28.3
8/4/19,1315.327,6333,21266,23.4,58.5,0.6,28.4
8/5/19,690.665,5733,20256,20.7,59.8,0.7,28.8
8/6/19,625.563,5848,20111,21.5,58.3,10.9,27.6
8/7/19,902.039,6158,19928,17.3,36.2,14.7,27.2
8/8/19,740.38,6406,19900,14,36.9,5.7,27.6
8/9/19,780.2,6419,20169,15,40.3,0.1,28.3
8/10/19,1432.816,6584,20630,16,41.1,0,28.6
8/11/19,1311.459,6525,20273,17,40.6,8,28.3
8/12/19,528.287,5801,18943,18.5,40.5,15.5,27.7
8/13/19,505.599,5934,18985,19.3,38.3,1.2,28.5
8/14/19,825.421,5489,19028,15.8,42.5,1.2,28.6
8/15/19,1608.725,5732,19268,8.5,34.1,15.8,26.1
8/16/19,752.505,5549,18999,17.1,37.4,1.9,26.4
8/17/19,1177.11,5650,19369,18.1,37.9,2.1,26.2
8/18/19,1014.616,5630,18903,19.1,38.7,0,25.3
8/19/19,366.431,5129,17604,20.1,37.7,0.4,25.1
8/20/19,337.815,5216,17425,20.3,34.3,0.2,26
8/21/19,439.683,4823,18185,19.4,21.9,8.6,25.8
8/22/19,413.024,4811,18005,10.5,20,25.2,25.8
8/23/19,460.277,4966,18573,9.3,24.1,0,24.7
8/24/19,931.232,5352,19108,12.5,23.8,0,22.8
8/25/19,859.192,5328,18759,13.5,26.3,1.2,23.2
8/26/19,297.964,4564,17349,11.1,29.2,0.1,24.3
8/27/19,286.061,4790,17603,12.1,28,16.7,22.7
8/28/19,658.227,5744,17953,8.9,24.8,0.9,23.8
8/29/19,308.687,5436,17861,9.2,23.9,4.2,22.4
8/30/19,373.592,5705,18277,10.2,25.1,0.2,22.9
8/31/19,722.02,5753,18839,21,22.5,0,22.6
9/1/19,610.361,5657,18063,15.7,22.8,0.8,22.1
9/2/19,204.202,5188,16773,13,25.9,11.4,21.6
9/3/19,191.943,5230,16632,13.8,27.4,13.1,22.1
9/4/19,241.931,5449,16018,13.3,22.6,11.9,23.4
9/5/19,195.796,5346,15673,12.6,21.4,22,24.2
9/6/19,256.541,5502,16204,13.4,25.1,2.9,25.4
9/7/19,542.634,6089,18086,15.5,21,12.3,25.8
9/8/19,590.864,5984,17692,15.7,20.6,0.8,24.6
9/9/19,134.66,5209,15071,15.8,20.2,8,24.7
9/10/19,134.711,5097,14384,17.6,18.8,15.3,25.4
9/11/19,686.56,5345,18563,8.3,47.6,7.4,23.9
9/12/19,1072.913,5925,20038,9.3,40.7,5.6,20.8
9/13/19,1364.495,5731,19818,13.1,46.4,0,21.7
9/14/19,1510.499,5908,20345,11.4,49.4,0.1,22.3
9/15/19,1085.298,5773,19537,12.2,52,0.4,23.4
9/16/19,351.777,4858,17083,17.2,54.5,0.2,22.4
9/17/19,267.397,4858,16581,20,50.7,0,21.3
9/18/19,256.283,4506,17313,15.3,48.2,0,21
9/19/19,243.389,4564,16665,7.4,39.2,0,19.2
9/20/19,298.673,4467,16838,10.1,41.8,0,19.3
9/21/19,647.007,5142,18421,14.6,42.4,40.1,17.8
9/22/19,560.084,5081,17831,15.6,42.5,65.1,17.5
9/23/19,170.122,4179,15852,11.9,41.4,0.4,18.1
9/24/19,184.144,4244,15302,8.8,32.3,0,17.8
9/25/19,387.512,5532,16599,5.5,31,0,18.4
9/26/19,211.189,5126,16636,6.5,27.4,0,20.4
9/27/19,274.375,5199,17193,7.5,30.3,1.5,21.4
9/28/19,548.29,5545,17252,9.3,33.7,1.8,22.5
9/29/19,500.634,5501,16935,10.1,34.7,0.1,22.2
9/30/19,207.799,4878,16382,8.8,30.1,0.1,21.6
10/1/19,183.005,4927,16164,9.6,30.4,9.4,21.5
10/2/19,616.705,5250,18651,8.9,52.7,106.3,21.1
10/3/19,1209.738,5757,19684,5,48.6,28.9,22
10/4/19,675.457,5388,19004,6.4,52.8,0.3,21.2
10/5/19,967.931,5401,19478,10.6,53.2,3.2,18.9
10/6/19,816.555,5287,19009,11.6,50.7,0,17.3
10/7/19,336.922,4780,17672,8.8,49.4,8.6,15.5
10/8/19,434.149,4872,17987,9.6,50.6,0.1,15.9
10/9/19,811.054,5104,18233,4.8,45.2,0,13.3
10/10/19,257.673,4209,16231,12.5,44.2,0,14.9
10/11/19,380.209,4414,16920,11.7,48.1,0,17.9
10/12/19,674.849,5056,18566,9.2,46.7,0,18
10/13/19,581.024,5178,18349,8.8,44.4,0,15.9
10/14/19,208.101,4098,16057,12.6,42.3,3.4,14.7
10/15/19,201.008,4318,16196,12.1,38.9,1.2,13.3
10/16/19,192.108,4615,15991,9.2,39.1,0,13.3
10/17/19,231.794,4229,15890,8.1,28.1,0,14
10/18/19,325.558,4567,16772,18.4,31,3.8,15.3
